"change_24h","id","market_cap","name","price","rank","source","symbol","timestamp","volume","date","hour"
0.13438,"stellar",7841861497,"Stellar",0.242264,25,"coingecko","XLM","2025-12-08T06:45:37.503187",118608131,"2025-12-08",6
-3.59549,"monero",6872090111,"Monero",373.45,26,"coingecko","XMR","2025-12-08T06:45:37.503194",133154655,"2025-12-08",6
