"change_24h","id","market_cap","name","price","rank","source","symbol","timestamp","volume","date","hour"
0,"cgeth-hashkey-cloud",491909683,"cgETH Hashkey Cloud",2460.42,156,"coingecko","CGETH.HASHKEY","2025-12-08T06:54:43.985573",265.78,"2025-12-08",6
0.46628,"mantle-bridged-usdt-mantle",486733598,"Mantle Bridged USDT (Mantle)",1.003,157,"coingecko","USDT","2025-12-08T06:54:43.985580",1891524,"2025-12-08",6
