"change_24h","high_24h","low_24h","price","source","symbol","timestamp","volume","date","hour"
-3.796,2.417,2.284,2.306,"binance","ATOMUSDT","2025-12-04T22:04:21.211602",1243186.28,"2025-12-04",22
