"change_24h","id","market_cap","name","price","rank","source","symbol","timestamp","volume","date","hour"
-0.86827,"htx-dao",1552349414,"HTX DAO",0.00000167,69,"coingecko","HTX","2025-12-06T14:48:27.590915",13104986,"2025-12-06",14
29.36924,"hash-2",1501275126,"Provenance Blockchain",0.02889184,70,"coingecko","HASH","2025-12-06T14:48:27.590922",108792,"2025-12-06",14
