"change_24h","high_24h","low_24h","price","source","symbol","timestamp","volume","date","hour"
-2.199,0.1426,0.137,0.1379,"binance","ALGOUSDT","2025-12-05T07:07:04.279389",18921128,"2025-12-05",7
