"change","change_percent","high","low","market_cap","previous_close","price","source","symbol","timestamp","volume","date","hour"
-0.8334988403320267,-0.7637669204911818,109.27999877929688,107.94999694824219,4.58887299072e+11,109.13,108.29650115966797,"yfinance_lib","NFLX","2025-12-02T15:12:10.041886",4334844,"2025-12-02",15
