"change","change_percent","high","low","market_cap","previous_close","price","source","symbol","timestamp","volume","date","hour"
-3.1599987792968705,-1.3598411133905115,233.5,226.8000030517578,2.450411225088e+12,232.38,229.22000122070312,"yfinance_lib","AMZN","2025-12-04T19:40:35.686680",31978574,"2025-12-04",19
