"change_24h","id","market_cap","name","price","rank","source","symbol","timestamp","volume","date","hour"
-0.37143,"fetch-ai",682317238,"Artificial Superintelligence Alliance",0.262755,124,"coingecko","FET","2025-12-03T17:32:57.479712",136557745,"2025-12-03",17
0.60657,"jupiter-staked-sol",678799683,"Jupiter Staked SOL",162.61,125,"coingecko","JUPSOL","2025-12-03T17:32:57.479719",3510998,"2025-12-03",17
