"change_24h","id","market_cap","name","price","rank","source","symbol","timestamp","volume","date","hour"
0.62619,"tether-gold",2197353188,"Tether Gold",4215.49,55,"coingecko","XAUT","2025-12-03T17:52:40.265766",360725221,"2025-12-03",17
0.2499,"falcon-finance",2192038267,"Falcon USD",1.001,56,"coingecko","USDF","2025-12-03T17:52:40.265772",985309,"2025-12-03",17
