"change_24h","id","market_cap","name","price","rank","source","symbol","timestamp","volume","date","hour"
-8.43547,"ecash",229251022,"eCash",0.00001149,249,"coingecko","XEC","2025-12-01T20:09:25.229878",5102949,"2025-12-01",20
-8.54381,"immutable-x",227342649,"Immutable",0.280929,250,"coingecko","IMX","2025-12-01T20:09:25.229885",28923636,"2025-12-01",20
