"change","change_percent","high","low","market_cap","previous_close","price","source","symbol","timestamp","volume","date","hour"
21.930029296874977,3.4287100214000903,676.0999755859375,660.0499877929688,1.667404660736e+12,639.6,661.530029296875,"yfinance_lib","META","2025-12-05T05:05:04.968554",29723064,"2025-12-05",5
