"change_24h","id","market_cap","name","price","rank","source","symbol","timestamp","volume","date","hour"
0.71673,"ondo-us-dollar-yield",690960811,"Ondo US Dollar Yield",1.11,122,"coingecko","USDY","2025-12-07T14:12:55.112240",256648,"2025-12-07",14
0.00952,"bridged-usdc-polygon-pos-bridge",668772517,"Polygon Bridged USDC (Polygon PoS)",0.999803,123,"coingecko","USDC.E","2025-12-07T14:12:55.112247",15911592,"2025-12-07",14
