"change_24h","high_24h","low_24h","price","source","symbol","timestamp","volume","date","hour"
-2.542,0.00827,0.00786,0.00805,"binance","IOTXUSDT","2025-12-06T09:11:31.220908",57189300,"2025-12-06",9
