"change","change_percent","high","low","market_cap","previous_close","price","source","symbol","timestamp","volume","date","hour"
-0.9400018310546869,-0.816611789640072,114.98999786376953,114,9.10260436992e+11,115.11,114.16999816894531,"yfinance_lib","WMT","2025-12-08T14:40:54.100481",1162112,"2025-12-08",14
