"change_24h","id","market_cap","name","price","rank","source","symbol","timestamp","volume","date","hour"
0.01041,"bridged-usdc-polygon-pos-bridge",648543454,"Polygon Bridged USDC (Polygon PoS)",0.999808,127,"coingecko","USDC.E","2025-12-02T21:42:10.244912",26073469,"2025-12-02",21
0.00874,"polygon-pos-bridged-dai-polygon-pos",629301676,"Polygon PoS Bridged DAI (Polygon POS)",0.999911,128,"coingecko","DAI","2025-12-02T21:42:10.244919",54549227,"2025-12-02",21
