"change_24h","high_24h","low_24h","price","source","symbol","timestamp","volume","date","hour"
-3.709,0.14009,0.13264,0.13423,"binance","HBARUSDT","2025-12-05T22:56:48.524398",135063285,"2025-12-05",22
