"change_24h","id","market_cap","name","price","rank","source","symbol","timestamp","volume","date","hour"
-4.28935,"ethereum",3.64601948207e+11,"Ethereum",3023.71,2,"coingecko","ETH","2025-12-06T02:12:13.398283",2.7741188933e+10,"2025-12-06",2
0.00208,"tether",1.85552131651e+11,"Tether",1,3,"coingecko","USDT","2025-12-06T02:12:13.398292",8.3779834068e+10,"2025-12-06",2
