"change_24h","id","market_cap","name","price","rank","source","symbol","timestamp","volume","date","hour"
-0.01758,"usdd",513248264,"USDD",1,152,"coingecko","USDD","2025-12-04T16:22:32.536782",7292493,"2025-12-04",16
0.71408,"ether-fi",505216792,"Ether.fi",0.832479,153,"coingecko","ETHFI","2025-12-04T16:22:32.536789",44724949,"2025-12-04",16
