"change","change_percent","high","low","market_cap","previous_close","price","source","symbol","timestamp","volume","date","hour"
11.380888671875027,1.7203888972344457,673.5,662.4149780273438,1.696138657792e+12,661.53,672.910888671875,"yfinance_lib","META","2025-12-05T16:58:47.729537",8193232,"2025-12-05",16
