"change_24h","high_24h","low_24h","price","source","symbol","timestamp","volume","date","hour"
-6.643,0.001948,0.001795,0.001813,"binance","IOSTUSDT","2025-12-05T02:26:04.789491",837712155,"2025-12-05",2
