"change_24h","high_24h","low_24h","price","source","symbol","timestamp","volume","date","hour"
-1.946,0.000514,0.000489,0.000504,"binance","HOTUSDT","2025-12-02T00:16:26.507367",1132657243,"2025-12-02",0
