"change_24h","high_24h","low_24h","price","source","symbol","timestamp","volume","date","hour"
1.115,0.001939,0.001789,0.001813,"binance","IOSTUSDT","2025-12-06T05:28:55.618062",1232155524,"2025-12-06",5
