"change_24h","id","market_cap","name","price","rank","source","symbol","timestamp","volume","date","hour"
-3.72892,"telcoin",521409914,"Telcoin",0.00548407,146,"coingecko","TEL","2025-12-06T05:43:51.571972",2828773,"2025-12-06",5
-8.02324,"lido-dao",511231402,"Lido DAO",0.573285,147,"coingecko","LDO","2025-12-06T05:43:51.571979",60200048,"2025-12-06",5
