"change_24h","id","market_cap","name","price","rank","source","symbol","timestamp","volume","date","hour"
-0.01456,"syrupusdc",1441930940,"syrupUSDC",1.14,74,"coingecko","SYRUPUSDC","2025-12-04T14:54:09.197779",4701668,"2025-12-04",14
-0.36792,"pax-gold",1425984331,"PAX Gold",4207.59,75,"coingecko","PAXG","2025-12-04T14:54:09.197786",119905769,"2025-12-04",14
