"change","change_percent","high","low","market_cap","previous_close","price","source","symbol","timestamp","volume","date","hour"
8.079985351562527,1.221408757208672,673.5,662.4149780273438,1.688018747392e+12,661.53,669.6099853515625,"yfinance_lib","META","2025-12-05T15:45:16.456766",5991995,"2025-12-05",15
