"change","change_percent","high","low","market_cap","previous_close","price","source","symbol","timestamp","volume","date","hour"
0.8300036621093767,0.7917615778969539,105.8488998413086,104.47000122070312,1.8996969472e+11,104.83,105.66000366210938,"yfinance_lib","DIS","2025-12-03T19:59:34.666336",5739685,"2025-12-03",19
