"change_24h","id","market_cap","name","price","rank","source","symbol","timestamp","volume","date","hour"
-7.7273,"ether-fi-liquid-eth",404518703,"Ether.Fi Liquid ETH",2938.86,171,"coingecko","LIQUIDETH","2025-12-01T21:14:50.227983",16172.75,"2025-12-01",21
-8.49785,"ethereum-name-service",401019058,"Ethereum Name Service",10.59,172,"coingecko","ENS","2025-12-01T21:14:50.227989",56071101,"2025-12-01",21
