"change","change_percent","high","low","market_cap","previous_close","price","source","symbol","timestamp","volume","date","hour"
0.46999999999999886,0.421411279476373,112.04000091552734,110.79000091552734,8.9380683776e+11,111.53,112,"yfinance_lib","WMT","2025-12-02T19:50:46.937283",11479856,"2025-12-02",19
