"change_24h","high_24h","low_24h","price","source","symbol","timestamp","volume","date","hour"
-6.25,0.000249,0.000222,0.000225,"binance","DENTUSDT","2025-12-04T19:31:15.703743",5566338636,"2025-12-04",19
