"change_24h","id","market_cap","name","price","rank","source","symbol","timestamp","volume","date","hour"
-1.41014,"memecore",2217141198,"MemeCore",1.3,52,"coingecko","M","2025-12-07T01:06:27.925651",12953737,"2025-12-07",1
2.25107,"near",2206297682,"NEAR Protocol",1.72,53,"coingecko","NEAR","2025-12-07T01:06:27.925658",160080595,"2025-12-07",1
