"change_24h","id","market_cap","name","price","rank","source","symbol","timestamp","volume","date","hour"
3.50364,"ether-fi-liquid-eth",448583315,"Ether.Fi Liquid ETH",3365.04,165,"coingecko","LIQUIDETH","2025-12-04T12:18:32.091513",21464,"2025-12-04",12
0.10714,"eutbl",447785882,"Spiko EU T-Bills Money Market Fund",1.22,166,"coingecko","EUTBL","2025-12-04T12:18:32.091521",0,"2025-12-04",12
