"change_24h","high_24h","low_24h","price","source","symbol","timestamp","volume","date","hour"
3.968,3240.35,3030.42,3189.83,"binance","ETHUSDT","2025-12-04T12:09:19.143887",570675.872,"2025-12-04",12
