"change","change_percent","high","low","market_cap","previous_close","price","source","symbol","timestamp","volume","date","hour"
-2.150002441406258,-1.4654777734348428,147.41000366210938,144.5,3.38340544512e+11,146.71,144.55999755859375,"yfinance_lib","PG","2025-12-04T16:36:27.280635",4059557,"2025-12-04",16
