"change_24h","id","market_cap","name","price","rank","source","symbol","timestamp","volume","date","hour"
13.01635,"jito-staked-sol",2018488433,"Jito Staked SOL",178.4,61,"coingecko","JITOSOL","2025-12-03T06:16:44.812455",25768768,"2025-12-03",6
18.52538,"pepe",2004542989,"Pepe",0.00000476,62,"coingecko","PEPE","2025-12-03T06:16:44.812462",489157596,"2025-12-03",6
