"change_24h","id","market_cap","name","price","rank","source","symbol","timestamp","volume","date","hour"
-8.70983,"stellar",7516687557,"Stellar",0.231883,24,"coingecko","XLM","2025-12-01T08:26:03.940447",148545632,"2025-12-01",8
-5.82878,"weth",7463190727,"WETH",2836.66,25,"coingecko","WETH","2025-12-01T08:26:03.940455",140195229,"2025-12-01",8
