"change_24h","id","market_cap","name","price","rank","source","symbol","timestamp","volume","date","hour"
8.99751,"worldcoin-wld",1481072364,"Worldcoin",0.626527,71,"coingecko","WLD","2025-12-03T00:35:21.836845",160556084,"2025-12-03",0
