"change","change_percent","high","low","market_cap","previous_close","price","source","symbol","timestamp","volume","date","hour"
6.2299755859374955,0.9721122202533269,647.8699951171875,638.0700073242188,1.631033360384e+12,640.87,647.0999755859375,"yfinance_lib","META","2025-12-03T02:30:45.091586",11638125,"2025-12-03",2
