"change_24h","id","market_cap","name","price","rank","source","symbol","timestamp","volume","date","hour"
0,"janus-henderson-anemoy-aaa-clo-fund",762507497,"Janus Henderson Anemoy AAA CLO Fund",1.016,114,"coingecko","JAAA","2025-12-01T00:27:06.254405",0,"2025-12-01",0
