"change_24h","id","market_cap","name","price","rank","source","symbol","timestamp","volume","date","hour"
-5.39128,"wrapped-beacon-eth",1.003561199e+10,"Wrapped Beacon ETH",3080.87,17,"coingecko","WBETH","2025-12-01T11:23:47.825932",18386116,"2025-12-01",11
-0.0042,"usds",9426742281,"USDS",0.999698,18,"coingecko","USDS","2025-12-01T11:23:47.825940",11296768,"2025-12-01",11
