"change_24h","high_24h","low_24h","price","source","symbol","timestamp","volume","date","hour"
-0.417,0.01496,0.01415,0.01433,"binance","ARPAUSDT","2025-12-07T04:54:45.551971",47591683.9,"2025-12-07",4
