"change_24h","high_24h","low_24h","price","source","symbol","timestamp","volume","date","hour"
-8.752,0.6979,0.6055,0.6287,"binance","FTTUSDT","2025-12-08T04:17:35.117483",2377543.88,"2025-12-08",4
