"change_24h","id","market_cap","name","price","rank","source","symbol","timestamp","volume","date","hour"
0.00945,"first-digital-usd",923645068,"First Digital USD",0.996701,107,"coingecko","FDUSD","2025-12-01T03:45:43.921412",2502256250,"2025-12-01",3
-9.65249,"kinetic-staked-hype",858661502,"Kinetiq Staked HYPE",31.15,108,"coingecko","KHYPE","2025-12-01T03:45:43.921420",12441353,"2025-12-01",3
