"change","change_percent","high","low","market_cap","previous_close","price","source","symbol","timestamp","volume","date","hour"
-5.550095214843736,-1.2902997198223223,436.79998779296875,422.1199951171875,1.41198753792e+12,430.14,424.58990478515625,"yfinance_lib","TSLA","2025-12-02T18:35:07.109774",47606586,"2025-12-02",18
