"change","change_percent","high","low","market_cap","previous_close","price","source","symbol","timestamp","volume","date","hour"
0.870106811523442,0.37203130302866516,238.97000122070312,233.5500030517578,2.50952941568e+12,233.88,234.75010681152344,"yfinance_lib","AMZN","2025-12-02T18:35:27.851230",29323839,"2025-12-02",18
