"change","change_percent","high","low","market_cap","previous_close","price","source","symbol","timestamp","volume","date","hour"
-4.129995117187491,-1.879320675822484,225.97999572753906,215.25999450683594,3.51003312128e+11,219.76,215.6300048828125,"yfinance_lib","AMD","2025-12-02T18:43:00.173025",27867343,"2025-12-02",18
