"change_24h","id","market_cap","name","price","rank","source","symbol","timestamp","volume","date","hour"
1.71994,"ethereum-name-service",450266096,"Ethereum Name Service",11.85,163,"coingecko","ENS","2025-12-03T19:20:59.779333",36286091,"2025-12-03",19
0.53728,"eutbl",445737405,"Spiko EU T-Bills Money Market Fund",1.22,164,"coingecko","EUTBL","2025-12-03T19:20:59.779340",0,"2025-12-03",19
