"change_24h","id","market_cap","name","price","rank","source","symbol","timestamp","volume","date","hour"
0.01012,"ousg",771684620,"OUSG",113.5,115,"coingecko","OUSG","2025-12-03T18:59:52.309778",0,"2025-12-03",19
0.32907,"morpho",771118712,"Morpho",1.46,114,"coingecko","MORPHO","2025-12-03T18:59:52.309785",17066634,"2025-12-03",19
