"change_24h","id","market_cap","name","price","rank","source","symbol","timestamp","volume","date","hour"
1.12386,"staked-ether",2.611502842e+10,"Lido Staked Ether",3017.49,9,"coingecko","STETH","2025-11-30T21:21:05.126151",20995769,"2025-11-30",21
0.50353,"dogecoin",2.2691760993e+10,"Dogecoin",0.149127,10,"coingecko","DOGE","2025-11-30T21:21:05.126158",668831636,"2025-11-30",21
