"change_24h","id","market_cap","name","price","rank","source","symbol","timestamp","volume","date","hour"
-1.47195,"trust-wallet-token",431743807,"Trust Wallet",1.036,167,"coingecko","TWT","2025-12-05T08:31:13.333035",15357626,"2025-12-05",8
0.01626,"gho",429483873,"GHO",0.999722,168,"coingecko","GHO","2025-12-05T08:31:13.333041",5454954,"2025-12-05",8
