"change_24h","id","market_cap","name","price","rank","source","symbol","timestamp","volume","date","hour"
-1.69128,"trust-wallet-token",431341687,"Trust Wallet",1.035,167,"coingecko","TWT","2025-12-05T08:42:38.036828",15268135,"2025-12-05",8
-0.01971,"gho",429338816,"GHO",0.999694,168,"coingecko","GHO","2025-12-05T08:42:38.036835",5421936,"2025-12-05",8
