"change_24h","id","market_cap","name","price","rank","source","symbol","timestamp","volume","date","hour"
-3.41319,"pancakeswap-token",765954145,"PancakeSwap",2.27,112,"coingecko","CAKE","2025-12-05T20:47:27.790960",48818025,"2025-12-05",20
-0.05411,"janus-henderson-anemoy-aaa-clo-fund",762719954,"Janus Henderson Anemoy AAA CLO Fund",1.016,113,"coingecko","JAAA","2025-12-05T20:47:27.790967",0,"2025-12-05",20
