"change","change_percent","high","low","market_cap","previous_close","price","source","symbol","timestamp","volume","date","hour"
0.21000274658203466,0.18355278960058968,114.82499694824219,113.16310119628906,9.14715508736e+11,114.41,114.62000274658203,"yfinance_lib","WMT","2025-12-04T20:45:50.101939",18279863,"2025-12-04",20
