"change","change_percent","high","low","market_cap","previous_close","price","source","symbol","timestamp","volume","date","hour"
0.040002746582032955,0.03815963615571206,105.8488998413086,104.47000122070312,1.88549332992e+11,104.83,104.87000274658203,"yfinance_lib","DIS","2025-12-03T15:22:57.566103",1373687,"2025-12-03",15
