"change_24h","id","market_cap","name","price","rank","source","symbol","timestamp","volume","date","hour"
-0.08066,"figure-heloc",1.4552993554e+10,"Figure Heloc",1.038,12,"coingecko","FIGR_HELOC","2025-12-06T06:28:26.488222",66270196,"2025-12-06",6
-2.06497,"whitebit",1.303040977e+10,"WhiteBIT Coin",60.74,13,"coingecko","WBT","2025-12-06T06:28:26.488229",134169506,"2025-12-06",6
