"change_24h","high_24h","low_24h","price","source","symbol","timestamp","volume","date","hour"
-3.393,0.02067,0.01945,0.01993,"binance","TFUELUSDT","2025-12-02T01:19:31.055783",26230418,"2025-12-02",1
