"change_24h","id","market_cap","name","price","rank","source","symbol","timestamp","volume","date","hour"
-0.38493,"mimblewimblecoin",299967419,"MimbleWimbleCoin",27.28,222,"coingecko","MWC","2025-12-03T03:18:06.030651",114563,"2025-12-03",3
4.9302,"zksync",297079803,"ZKsync",0.03533981,223,"coingecko","ZK","2025-12-03T03:18:06.030657",32932166,"2025-12-03",3
