"change_24h","high_24h","low_24h","price","source","symbol","timestamp","volume","date","hour"
-0.365,0.01385,0.01341,0.01365,"binance","ARPAUSDT","2025-12-02T07:52:10.750874",18787504.1,"2025-12-02",7
