"change_24h","id","market_cap","name","price","rank","source","symbol","timestamp","volume","date","hour"
1.00727,"renzo-restaked-eth",765413385,"Renzo Restaked ETH",3278.6,112,"coingecko","EZETH","2025-12-08T01:27:44.055429",364405,"2025-12-08",1
0,"janus-henderson-anemoy-aaa-clo-fund",762719954,"Janus Henderson Anemoy AAA CLO Fund",1.016,113,"coingecko","JAAA","2025-12-08T01:27:44.055436",0,"2025-12-08",1
