"change_24h","id","market_cap","name","price","rank","source","symbol","timestamp","volume","date","hour"
0.01517,"myx-finance",552922380,"MYX Finance",2.91,139,"coingecko","MYX","2025-12-08T01:13:36.784447",35080441,"2025-12-08",1
0.03188,"usual-usd",548428190,"Usual USD",0.998832,140,"coingecko","USD0","2025-12-08T01:13:36.784454",449072,"2025-12-08",1
