"change","change_percent","high","low","market_cap","previous_close","price","source","symbol","timestamp","volume","date","hour"
-1.7800061035156318,-0.5559391915533862,319.8500061035156,314.44000244140625,3.856668033024e+12,320.18,318.3999938964844,"yfinance_lib","GOOGL","2025-12-01T17:46:27.544466",17526021,"2025-12-01",17
