"change","change_percent","high","low","market_cap","previous_close","price","source","symbol","timestamp","volume","date","hour"
1.0099853515624773,0.36219664750312974,279.94000244140625,276.1400146484375,4.15323127808e+12,278.85,279.8599853515625,"yfinance_lib","AAPL","2025-12-01T17:50:22.558965",13150737,"2025-12-01",17
