"change_24h","high_24h","low_24h","price","source","symbol","timestamp","volume","date","hour"
-5.44,0.4424,0.4091,0.4154,"binance","ADAUSDT","2025-12-06T03:28:45.092970",95246673.6,"2025-12-06",3
