"change_24h","id","market_cap","name","price","rank","source","symbol","timestamp","volume","date","hour"
3.72821,"hash-2",1448303538,"Provenance Blockchain",0.02788189,72,"coingecko","HASH","2025-12-06T03:38:22.529617",104996,"2025-12-06",3
0.00778,"pax-gold",1430539054,"PAX Gold",4211.7,73,"coingecko","PAXG","2025-12-06T03:38:22.529624",137893482,"2025-12-06",3
