"change","change_percent","high","low","market_cap","previous_close","price","source","symbol","timestamp","volume","date","hour"
-1.039995117187516,-0.33665515900152654,310.4800109863281,307.0899963378906,8.46594244608e+11,308.92,307.8800048828125,"yfinance_lib","JPM","2025-12-03T08:08:19.668179",7249037,"2025-12-03",8
